33	南钢	2015/07/07	13:43:39	内弧宽面Tv	稳态
34	南钢	2015/07/07	13:43:50	外弧宽面Tv	稳态
35	南钢	2015/07/07	13:43:55	内弧宽面Tv	稳态
36	南钢	2015/07/07	13:44:21	内弧宽面Tv	漏钢
37	南钢	2015/07/09	13:47:31	外弧宽面Tv	稳态
38	南钢	2015/07/09	13:47:39	外弧宽面Tv	稳态
39	南钢	2015/07/09	13:47:49	内弧宽面Tv	漏钢
40	南钢	2015/07/13	16:03:31	外弧宽面Tv	漏钢
41	南钢	2015/07/13	16:03:38	外弧宽面Tv	稳态
42	南钢	2015/07/13	16:07:20	内弧宽面Tv	漏钢
43	南钢	2015/07/16	07:09:54	内弧宽面Tv	漏钢
44	南钢	2015/07/16	07:10:55	内弧宽面Tv	稳态
45	南钢	2015/07/16	07:11:02	内弧宽面Tv	稳态
46	南钢	2015/07/16	07:11:04	外弧宽面Tv	稳态
47	南钢	2015/07/16	07:11:26	内弧宽面Tv	漏钢
48	南钢	2015/07/16	07:11:11	内弧宽面Tv	稳态
49	南钢	2015/07/21	16:05:47	外弧宽面Tv	稳态
50	南钢	2015/07/21	16:05:56	外弧宽面Tv	稳态
51	南钢	2015/07/21	16:06:10	外弧宽面Tv	稳态
52	南钢	2015/07/21	16:06:29	外弧宽面Tv	漏钢
53	南钢	2015/07/22	12:55:07	外弧宽面Tv	稳态
54	南钢	2015/07/22	12:55:07	内弧宽面Tv	稳态
55	南钢	2015/07/22	12:55:12	外弧宽面Tv	稳态
56	南钢	2015/07/25	11:56:22	外弧宽面Tv	稳态
57	南钢	2015/07/25	11:56:35	外弧宽面Tv	稳态
58	南钢	2015/07/25	11:56:41	外弧宽面Tv	稳态
59	南钢	2015/07/25	11:56:46	外弧宽面Tv	误报
60	南钢	2015/07/25	11:57:01	外弧宽面Tv	稳态
61	南钢	2015/07/27	11:52:02	外弧宽面Tv	稳态
62	南钢	2015/07/27	11:52:07	外弧宽面Tv	稳态
63	南钢	2015/07/27	11:52:23	外弧宽面Tv	漏钢
64	南钢	2015/07/27	11:52:37	外弧宽面Tv	稳态
65	南钢	2015/07/27	11:54:21	内弧宽面Tv	稳态
66	南钢	2015/07/27	11:54:26	内弧宽面Tv	稳态
67	南钢	2015/07/27	11:54:36	内弧宽面Tv	稳态
68	南钢	2015/07/27	11:54:41	内弧宽面Tv	稳态
69	南钢	2015/07/27	11:55:12	外弧宽面Tv	漏钢
70	南钢	2015/08/03	07:58:54	内弧宽面Tv	漏钢
71	南钢	2015/08/07	13:42:24	外弧宽面Tv	稳态
72	南钢	2015/08/07	13:42:57	内弧宽面Tv	稳态
73	南钢	2015/08/07	13:43:08	内弧宽面Tv	稳态
74	南钢	2015/08/07	13:43:13	内弧宽面Tv	稳态
75	南钢	2015/08/07	13:51:00	内弧宽面Tv	稳态
76	南钢	2015/08/07	13:51:05	内弧宽面Tv	稳态
77	南钢	2015/08/07	13:51:10	内弧宽面Tv	稳态
78	南钢	2015/08/07	13:51:27	外弧宽面Tv	漏钢
79	南钢	2015/08/11	14:00:46	外弧宽面Tv	漏钢
80	南钢	2015/08/22	03:16:52	内弧宽面Tv	稳态
81	南钢	2015/08/22	03:17:02	内弧宽面Tv	稳态
82	南钢	2015/08/22	03:17:07	内弧宽面Tv	漏钢
83	南钢	2016/01/13	19:11:05	外弧宽面Tv	稳态
84	南钢	2016/01/13	19:11:10	内弧宽面Tv	误报
85	南钢	2016/01/13	19:11:19	外弧宽面Tv	稳态
86	南钢	2016/01/13	19:11:33	外弧宽面Tv	稳态
87	南钢	2016/01/13	19:11:39	外弧宽面Tv	稳态
88	南钢	2016/01/28	15:23:55	外弧宽面Tv	稳态
89	南钢	2016/01/28	15:23:55	内弧宽面Tv	稳态
90	南钢	2016/01/28	15:24:05	内弧宽面Tv	稳态
91	南钢	2016/01/28	15:24:07	外弧宽面Tv	稳态
92	南钢	2016/01/28	15:24:12	内弧宽面Tv	稳态
93	南钢	2016/01/28	15:24:18	外弧宽面Tv	稳态
94	南钢	2016/01/28	15:24:18	内弧宽面Tv	误报
95	南钢	2016/01/28	15:24:28	内弧宽面Tv	稳态
96	南钢	2016/01/28	15:24:28	外弧宽面Tv	稳态
97	南钢	2016/01/28	15:24:38	外弧宽面Tv	稳态
98	南钢	2016/01/28	15:24:46	内弧宽面Tv	稳态
99	南钢	2016/01/29	11:04:43	内弧宽面Tv	稳态
100	南钢	2016/01/29	11:05:10	内弧宽面Tv	稳态
101	南钢	2016/01/29	11:05:17	外弧宽面Tv	误报
102	南钢	2016/01/29	15:05:05	内弧宽面Tv	稳态
103	南钢	2016/01/29	15:05:15	内弧宽面Tv	误报
104	南钢	2016/01/29	15:05:38	内弧宽面Tv	稳态
105	南钢	2016/01/29	15:05:42	内弧宽面Tv	稳态
106	南钢	2016/02/01	22:30:50	内弧宽面Tv	误报
107	南钢	2016/02/01	22:30:51	内弧宽面Tv	稳态
108	南钢	2016/02/02	03:16:30	外弧宽面Tv	稳态
109	南钢	2016/02/02	03:16:50	内弧宽面Tv	稳态
110	南钢	2016/02/02	03:16:57	内弧宽面Tv	误报
111	南钢	2016/02/02	03:17:01	内弧宽面Tv	稳态
112	南钢	2016/02/02	06:32:48	内弧宽面Tv	稳态
113	南钢	2016/02/02	06:33:02	内弧宽面Tv	稳态
114	南钢	2016/02/02	06:33:06	外弧宽面Tv	稳态
115	南钢	2016/02/02	06:33:12	外弧宽面Tv	稳态
116	南钢	2016/02/02	06:33:17	外弧宽面Tv	稳态
117	南钢	2016/02/02	06:33:25	外弧宽面Tv	误报
118	南钢	2016/02/08	00:51:00	外弧宽面Tv	漏钢
119	南钢	2016/02/08	00:51:59	外弧宽面Tv	稳态
120	南钢	2016/02/08	00:52:01	内弧宽面Tv	稳态
121	南钢	2016/02/08	00:52:09	外弧宽面Tv	稳态
122	南钢	2016/02/08	00:52:10	内弧宽面Tv	稳态
123	南钢	2016/02/08	00:52:15	外弧宽面Tv	稳态
124	南钢	2016/02/08	00:52:20	内弧宽面Tv	误报
125	南钢	2016/02/08	00:52:26	外弧宽面Tv	稳态
126	南钢	2016/02/08	00:54:13	内弧宽面Tv	稳态
127	南钢	2016/02/08	00:54:14	外弧宽面Tv	稳态
128	南钢	2016/02/08	00:54:21	外弧宽面Tv	稳态
129	南钢	2016/02/08	00:54:30	外弧宽面Tv	稳态
130	南钢	2016/02/08	00:54:30	内弧宽面Tv	稳态
131	南钢	2016/02/08	00:54:35	内弧宽面Tv	稳态
132	南钢	2016/02/08	00:54:42	内弧宽面Tv	稳态
133	南钢	2016/02/08	00:55:03	外弧宽面Tv	误报
134	南钢	2016/02/08	00:56:17	内弧宽面Tv	稳态
135	南钢	2016/02/08	00:56:24	外弧宽面Tv	稳态
136	南钢	2016/02/08	00:56:24	内弧宽面Tv	稳态
137	南钢	2016/02/08	00:56:39	内弧宽面Tv	稳态
138	南钢	2016/02/08	00:56:39	外弧宽面Tv	漏钢
139	南钢	2016/02/08	00:57:06	内弧宽面Tv	稳态
140	南钢	2016/02/08	00:57:10	内弧宽面Tv	稳态
141	南钢	2016/02/10	21:51:29	内弧宽面Tv	稳态
142	南钢	2016/02/10	21:51:41	外弧宽面Tv	稳态
143	南钢	2016/02/10	21:51:45	外弧宽面Tv	稳态
144	南钢	2016/02/10	21:51:59	内弧宽面Tv	误报
145	南钢	2016/02/11	01:00:26	内弧宽面Tv	稳态
146	南钢	2016/02/11	01:00:48	内弧宽面Tv	误报
147	南钢	2016/07/27	16:14:16	内弧宽面Tv	稳态
148	南钢	2016/07/27	16:14:22	内弧宽面Tv	稳态
149	南钢	2016/07/27	16:14:28	内弧宽面Tv	误报
150	南钢	2016/07/27	16:14:33	内弧宽面Tv	稳态
151	南钢	2016/07/27	16:14:38	外弧宽面Tv	稳态
152	南钢	2016/07/27	16:14:48	外弧宽面Tv	稳态
153	南钢	2016/07/27	16:14:48	内弧宽面Tv	稳态
154	南钢	2016/07/27	16:14:58	内弧宽面Tv	稳态
155	南钢	2015/06/18	05:52:57	外弧宽面Tv	漏钢
156	南钢	2016/08/01	07:55:52	内弧宽面Tv	稳态
157	南钢	2016/08/01	07:55:57	外弧宽面Tv	稳态
158	南钢	2016/08/01	07:56:02	内弧宽面Tv	稳态
159	南钢	2016/08/01	07:56:06	内弧宽面Tv	稳态
160	南钢	2016/08/01	07:56:11	内弧宽面Tv	误报
161	南钢	2016/08/01	07:56:16	内弧宽面Tv	稳态
162	南钢	2016/08/01	07:56:24	内弧宽面Tv	稳态
163	南钢	2016/08/02	21:48:47	内弧宽面Tv	误报
164	南钢	2016/08/02	21:48:55	内弧宽面Tv	稳态
165	南钢	2016/08/02	21:49:00	内弧宽面Tv	稳态
166	南钢	2016/08/02	21:49:14	右侧窄面Tv	稳态
167	南钢	2016/08/04	07:25:29	内弧宽面Tv	稳态
168	南钢	2016/08/04	07:25:39	外弧宽面Tv	稳态
169	南钢	2016/08/04	07:26:15	内弧宽面Tv	误报
170	南钢	2016/08/04	07:26:21	内弧宽面Tv	稳态
171	南钢	2016/08/04	08:44:31	内弧宽面Tv	误报
172	南钢	2016/08/04	08:44:37	内弧宽面Tv	稳态
173	南钢	2016/08/04	08:44:46	内弧宽面Tv	稳态
174	南钢	2016/08/04	09:46:06	内弧宽面Tv	稳态
175	南钢	2016/08/04	09:46:11	内弧宽面Tv	稳态
176	南钢	2016/08/04	09:46:17	内弧宽面Tv	误报
177	南钢	2016/08/04	09:46:20	内弧宽面Tv	稳态
178	南钢	2016/08/04	09:46:36	内弧宽面Tv	稳态
179	南钢	2016/08/05	17:34:23	外弧宽面Tv	稳态
180	南钢	2016/08/05	17:34:30	外弧宽面Tv	稳态
181	南钢	2016/08/05	17:34:30	内弧宽面Tv	稳态
182	南钢	2016/08/05	17:34:35	外弧宽面Tv	稳态
183	南钢	2016/08/05	17:34:44	内弧宽面Tv	稳态
184	南钢	2016/08/05	17:34:53	外弧宽面Tv	稳态
185	南钢	2016/08/05	17:34:53	内弧宽面Tv	误报
186	南钢	2016/08/07	12:05:39	内弧宽面Tv	误报
187	南钢	2016/08/07	12:05:47	内弧宽面Tv	稳态
188	南钢	2016/08/07	12:51:56	外弧宽面Tv	稳态
189	南钢	2016/08/07	12:52:05	外弧宽面Tv	稳态
190	南钢	2016/08/07	12:52:12	外弧宽面Tv	稳态
191	南钢	2016/08/07	12:52:29	内弧宽面Tv	稳态
192	南钢	2016/08/07	12:52:50	内弧宽面Tv	误报
193	南钢	2016/08/07	14:40:21	内弧宽面Tv	稳态
194	南钢	2016/08/07	14:40:28	内弧宽面Tv	稳态
195	南钢	2016/08/07	14:40:33	内弧宽面Tv	稳态
196	南钢	2016/08/07	14:40:44	内弧宽面Tv	误报
197	南钢	2016/08/07	14:41:05	内弧宽面Tv	稳态
198	南钢	2016/08/14	07:07:12	内弧宽面Tv	误报
199	南钢	2016/08/14	19:11:51	内弧宽面Tv	稳态
200	南钢	2016/08/14	19:11:52	内弧宽面Tv	误报
201	南钢	2016/08/15	15:13:19	外弧宽面Tv	稳态
202	南钢	2016/08/15	15:13:19	内弧宽面Tv	稳态
203	南钢	2016/08/15	15:13:31	内弧宽面Tv	稳态
204	南钢	2016/08/15	15:13:37	内弧宽面Tv	稳态
205	南钢	2016/08/15	15:13:47	内弧宽面Tv	稳态
206	南钢	2016/08/15	15:13:55	内弧宽面Tv	误报
207	南钢	2016/08/15	15:14:08	内弧宽面Tv	稳态
208	南钢	2016/08/15	19:50:14	外弧宽面Tv	稳态
209	南钢	2016/08/15	19:50:49	外弧宽面Tv	误报
210	南钢	2016/08/15	19:50:54	外弧宽面Tv	稳态
211	南钢	2016/08/15	19:50:58	外弧宽面Tv	稳态
212	南钢	2016/08/15	23:51:36	内弧宽面Tv	误报
213	南钢	2016/08/17	07:41:51	内弧宽面Tv	稳态
214	南钢	2016/08/17	07:42:19	外弧宽面Tv	稳态
215	南钢	2016/08/17	07:42:24	外弧宽面Tv	漏钢
216	南钢	2016/08/17	07:42:37	内弧宽面Tv	稳态
217	南钢	2016/08/17	07:51:02	外弧宽面Tv	稳态
218	南钢	2016/08/17	07:51:13	外弧宽面Tv	稳态
219	南钢	2016/08/17	07:51:19	外弧宽面Tv	稳态
220	南钢	2016/08/17	07:51:40	内弧宽面Tv	稳态
221	南钢	2016/08/17	07:51:41	外弧宽面Tv	漏钢
222	南钢	2016/08/17	07:51:43	内弧宽面Tv	稳态
223	南钢	2016/08/17	13:17:48	内弧宽面Tv	稳态
224	南钢	2016/08/17	13:18:04	外弧宽面Tv	稳态
225	南钢	2016/08/17	13:18:14	内弧宽面Tv	误报
226	南钢	2016/08/18	14:53:31	外弧宽面Tv	稳态
227	南钢	2016/08/18	14:53:32	内弧宽面Tv	稳态
228	南钢	2016/08/18	14:53:35	外弧宽面Tv	误报
229	南钢	2016/08/18	14:53:35	内弧宽面Tv	稳态
230	南钢	2016/08/20	00:44:04	外弧宽面Tv	稳态
231	南钢	2016/08/20	00:44:39	外弧宽面Tv	稳态
232	南钢	2016/08/20	00:56:31	外弧宽面Tv	误报
233	南钢	2016/08/20	00:56:35	外弧宽面Tv	稳态
234	南钢	2016/08/20	00:56:39	外弧宽面Tv	稳态
235	南钢	2016/08/20	00:56:45	外弧宽面Tv	稳态
236	南钢	2016/08/22	05:10:31	内弧宽面Tv	稳态
237	南钢	2016/08/22	05:10:43	内弧宽面Tv	误报
238	南钢	2016/08/22	05:10:49	内弧宽面Tv	稳态
239	南钢	2016/08/22	05:34:22	外弧宽面Tv	稳态
240	南钢	2016/08/22	05:34:25	外弧宽面Tv	稳态
241	南钢	2016/08/22	05:34:34	外弧宽面Tv	误报
242	南钢	2016/08/22	05:34:42	外弧宽面Tv	稳态
243	南钢	2016/08/22	05:34:52	外弧宽面Tv	稳态
244	南钢	2016/08/22	05:46:24	内弧宽面Tv	稳态
245	南钢	2016/08/22	05:46:29	内弧宽面Tv	误报
246	南钢	2016/08/22	05:46:31	内弧宽面Tv	稳态
247	南钢	2016/08/22	05:46:46	内弧宽面Tv	稳态
248	南钢	2016/08/23	10:29:56	内弧宽面Tv	稳态
249	南钢	2016/08/23	10:30:16	内弧宽面Tv	稳态
250	南钢	2016/08/23	10:30:23	外弧宽面Tv	漏钢
251	南钢	2016/08/23	10:30:39	内弧宽面Tv	稳态
252	南钢	2016/08/23	21:30:39	外弧宽面Tv	误报
253	南钢	2016/08/23	21:31:06	外弧宽面Tv	稳态
254	南钢	2016/08/23	21:31:06	内弧宽面Tv	稳态
255	南钢	2016/08/24	06:42:00	外弧宽面Tv	稳态
256	南钢	2016/08/24	06:42:16	外弧宽面Tv	稳态
257	南钢	2016/08/24	06:42:21	外弧宽面Tv	误报
258	南钢	2016/08/24	12:05:40	内弧宽面Tv	稳态
259	南钢	2016/08/24	12:05:50	内弧宽面Tv	稳态
260	南钢	2016/08/24	12:05:58	内弧宽面Tv	稳态
261	南钢	2016/08/24	12:05:59	右侧窄面Tv	误报
262	南钢	2016/08/24	12:06:09	内弧宽面Tv	稳态
263	南钢	2016/08/29	11:18:24	内弧宽面Tv	稳态
264	南钢	2016/08/29	11:18:30	内弧宽面Tv	稳态
265	南钢	2016/08/29	11:18:41	内弧宽面Tv	误报
266	南钢	2016/08/29	11:18:47	内弧宽面Tv	稳态
267	南钢	2016/08/29	15:34:39	内弧宽面Tv	稳态
268	南钢	2016/08/29	15:35:05	内弧宽面Tv	稳态
269	南钢	2016/08/29	15:35:16	内弧宽面Tv	误报
270	南钢	2016/08/29	15:35:23	内弧宽面Tv	稳态
271	南钢	2016/08/31	21:20:28	外弧宽面Tv	稳态
272	南钢	2016/08/31	21:20:30	内弧宽面Tv	稳态
273	南钢	2016/08/31	21:20:35	外弧宽面Tv	误报
274	南钢	2016/08/31	21:20:40	外弧宽面Tv	稳态
275	南钢	2016/08/31	21:20:43	内弧宽面Tv	稳态
276	南钢	2016/09/02	06:01:48	内弧宽面Tv	稳态
277	南钢	2016/09/02	06:01:51	内弧宽面Tv	稳态
278	南钢	2016/09/02	06:02:16	左侧窄面Tv	误报
279	南钢	2016/09/02	06:02:29	内弧宽面Tv	稳态
280	南钢	2016/09/04	23:32:08	外弧宽面Tv	误报
281	南钢	2016/09/04	23:32:20	外弧宽面Tv	稳态
282	南钢	2016/09/04	23:32:52	外弧宽面Tv	稳态
283	南钢	2016/09/04	23:32:58	外弧宽面Tv	稳态
284	南钢	2016/09/05	08:41:21	外弧宽面Tv	误报
285	南钢	2016/09/06	01:10:59	内弧宽面Tv	稳态
286	南钢	2016/09/06	01:11:05	内弧宽面Tv	误报
287	南钢	2016/09/06	01:11:08	外弧宽面Tv	稳态
288	南钢	2016/09/06	01:11:25	外弧宽面Tv	稳态
289	南钢	2016/09/06	01:11:33	外弧宽面Tv	稳态
290	南钢	2016/09/06	01:12:27	外弧宽面Tv	误报
291	南钢	2016/09/06	01:12:39	外弧宽面Tv	稳态
292	南钢	2016/09/06	01:12:44	外弧宽面Tv	稳态
293	南钢	2016/09/06	01:12:46	内弧宽面Tv	稳态
294	南钢	2016/09/06	01:12:50	外弧宽面Tv	稳态
295	南钢	2016/09/08	12:02:12	内弧宽面Tv	稳态
296	南钢	2016/09/08	12:02:43	内弧宽面Tv	稳态
297	南钢	2016/09/08	12:02:47	内弧宽面Tv	误报
298	南钢	2016/09/09	20:03:18	内弧宽面Tv	稳态
299	南钢	2016/09/09	20:03:28	外弧宽面Tv	稳态
300	南钢	2016/09/09	20:03:40	外弧宽面Tv	误报
301	南钢	2016/09/09	20:03:45	内弧宽面Tv	稳态
302	南钢	2016/09/09	20:03:50	外弧宽面Tv	稳态
303	南钢	2016/09/11	06:52:53	内弧宽面Tv	误报
304	南钢	2016/09/11	06:53:01	内弧宽面Tv	稳态
305	南钢	2016/09/11	06:53:12	外弧宽面Tv	稳态
306	南钢	2016/09/16	11:14:16	外弧宽面Tv	稳态
307	南钢	2016/09/16	11:14:28	外弧宽面Tv	误报
308	南钢	2016/10/05	13:57:22	外弧宽面Tv	稳态
309	南钢	2016/10/05	13:57:32	外弧宽面Tv	误报
310	南钢	2016/10/05	13:57:36	左侧窄面Tv	稳态
311	南钢	2016/10/10	16:37:40	内弧宽面Tv	误报
312	南钢	2016/10/12	05:43:09	内弧宽面Tv	误报
313	南钢	2016/10/13	01:43:21	外弧宽面Tv	稳态
314	南钢	2016/10/13	01:43:23	内弧宽面Tv	稳态
315	南钢	2016/10/13	01:43:34	内弧宽面Tv	稳态
316	南钢	2016/10/13	01:43:41	内弧宽面Tv	误报
317	南钢	2016/10/13	01:43:57	内弧宽面Tv	稳态
318	南钢	2016/10/13	23:58:10	外弧宽面Tv	误报
319	南钢	2016/10/14	16:51:09	外弧宽面Tv	稳态
320	南钢	2016/10/14	16:51:19	外弧宽面Tv	稳态
321	南钢	2016/10/14	16:51:26	内弧宽面Tv	稳态
322	南钢	2016/10/14	16:51:32	内弧宽面Tv	误报
323	南钢	2016/10/14	16:51:37	外弧宽面Tv	稳态
324	南钢	2016/10/14	18:27:21	内弧宽面Tv	误报
325	南钢	2016/10/14	18:27:28	内弧宽面Tv	稳态
326	南钢	2016/10/14	18:27:41	内弧宽面Tv	稳态
327	南钢	2016/10/15	00:09:47	内弧宽面Tv	稳态
328	南钢	2016/10/15	00:09:52	内弧宽面Tv	误报
329	南钢	2016/10/15	00:09:59	内弧宽面Tv	稳态
330	南钢	2016/10/15	00:10:27	外弧宽面Tv	稳态
331	南钢	2016/10/15	00:10:30	内弧宽面Tv	稳态
332	南钢	2016/10/15	20:52:42	右侧窄面Tv	稳态
333	南钢	2016/10/15	20:53:13	内弧宽面Tv	稳态
334	南钢	2016/10/15	20:53:16	外弧宽面Tv	稳态
335	南钢	2016/10/15	20:53:27	外弧宽面Tv	稳态
336	南钢	2016/10/15	20:53:29	外弧宽面Tv	误报
337	南钢	2016/10/17	19:32:06	内弧宽面Tv	误报
338	南钢	2016/10/17	19:32:12	内弧宽面Tv	稳态
339	南钢	2016/10/22	04:32:05	外弧宽面Tv	误报
340	南钢	2016/10/22	04:32:56	内弧宽面Tv	误报
341	南钢	2016/10/22	04:32:59	外弧宽面Tv	稳态
342	南钢	2016/10/22	04:33:04	内弧宽面Tv	稳态
343	南钢	2016/10/22	15:24:03	内弧宽面Tv	误报
344	南钢	2016/10/26	09:26:03	右侧窄面Tv	误报
345	南钢	2016/10/27	16:18:37	内弧宽面Tv	误报
346	南钢	2016/10/29	13:17:35	右侧窄面Tv	稳态
347	南钢	2016/10/29	13:17:51	内弧宽面Tv	稳态
348	南钢	2016/10/29	13:17:57	内弧宽面Tv	稳态
349	南钢	2016/10/29	13:18:01	外弧宽面Tv	误报
350	南钢	2016/10/29	13:18:06	内弧宽面Tv	稳态
351	南钢	2016/10/29	18:25:06	外弧宽面Tv	误报
352	南钢	2016/10/29	18:25:13	外弧宽面Tv	稳态
353	南钢	2016/10/29	18:25:28	右侧窄面Tv	稳态
354	南钢	2016/10/29	20:40:41	右侧窄面Tv	误报
355	南钢	2016/10/29	22:36:07	外弧宽面Tv	稳态
356	南钢	2016/10/29	22:36:11	外弧宽面Tv	误报
357	南钢	2016/10/29	22:36:21	外弧宽面Tv	稳态
358	南钢	2016/10/29	23:06:11	右侧窄面Tv	误报
359	南钢	2016/11/08	05:36:17	内弧宽面Tv	稳态
360	南钢	2016/11/08	05:36:28	内弧宽面Tv	稳态
361	南钢	2016/11/08	05:36:54	内弧宽面Tv	误报
362	南钢	2016/11/08	05:37:03	内弧宽面Tv	稳态
363	南钢	2016/11/09	16:05:13	内弧宽面Tv	稳态
364	南钢	2016/11/09	16:05:36	内弧宽面Tv	误报
365	南钢	2016/11/10	01:10:42	外弧宽面Tv	稳态
366	南钢	2016/11/10	01:10:42	内弧宽面Tv	稳态
367	南钢	2016/11/10	01:11:11	外弧宽面Tv	误报
368	南钢	2016/11/10	17:45:21	外弧宽面Tv	稳态
369	南钢	2016/11/10	17:45:55	内弧宽面Tv	稳态
370	南钢	2016/11/10	17:46:04	内弧宽面Tv	误报
371	南钢	2016/11/13	10:11:41	外弧宽面Tv	稳态
372	南钢	2016/11/13	10:11:47	外弧宽面Tv	稳态
373	南钢	2016/11/13	10:12:11	内弧宽面Tv	稳态
374	南钢	2016/11/13	10:12:17	内弧宽面Tv	误报
375	南钢	2016/11/13	10:12:22	外弧宽面Tv	稳态
376	南钢	2016/11/16	05:40:41	内弧宽面Tv	误报
377	南钢	2016/11/16	05:40:50	内弧宽面Tv	稳态
378	南钢	2016/11/16	05:41:02	内弧宽面Tv	稳态
379	南钢	2016/11/18	13:31:28	内弧宽面Tv	稳态
380	南钢	2016/11/18	13:31:52	外弧宽面Tv	误报
381	南钢	2016/11/18	13:31:58	外弧宽面Tv	稳态
382	南钢	2016/11/19	08:34:58	内弧宽面Tv	稳态
383	南钢	2016/11/19	08:35:12	外弧宽面Tv	稳态
384	南钢	2016/11/19	08:35:18	外弧宽面Tv	误报
385	南钢	2016/11/19	08:35:43	内弧宽面Tv	稳态
386	南钢	2016/11/19	08:35:50	外弧宽面Tv	稳态
387	南钢	2016/11/19	08:54:46	外弧宽面Tv	稳态
388	南钢	2016/11/19	08:54:54	外弧宽面Tv	误报
389	南钢	2016/11/19	08:54:57	外弧宽面Tv	稳态
390	南钢	2016/11/19	08:55:07	外弧宽面Tv	稳态
391	南钢	2016/11/19	11:52:34	内弧宽面Tv	稳态
392	南钢	2016/11/19	11:52:39	内弧宽面Tv	稳态
393	南钢	2016/11/19	11:52:59	外弧宽面Tv	误报
394	南钢	2016/11/19	12:50:24	内弧宽面Tv	误报
395	南钢	2016/11/19	12:50:37	内弧宽面Tv	稳态
396	南钢	2016/11/23	03:23:24	内弧宽面Tv	稳态
397	南钢	2016/11/23	03:23:46	外弧宽面Tv	稳态
398	南钢	2016/11/23	03:24:00	外弧宽面Tv	误报
399	南钢	2016/11/24	13:38:38	内弧宽面Tv	稳态
400	南钢	2016/11/24	13:38:59	外弧宽面Tv	稳态
401	南钢	2016/11/24	13:39:05	外弧宽面Tv	稳态
402	南钢	2016/11/24	13:39:20	外弧宽面Tv	误报
403	南钢	2016/11/24	13:39:25	外弧宽面Tv	稳态
404	南钢	2016/11/25	01:29:57	内弧宽面Tv	稳态
405	南钢	2016/11/25	01:30:12	外弧宽面Tv	误报
406	南钢	2016/11/25	01:30:22	内弧宽面Tv	稳态
407	南钢	2016/11/25	01:52:43	外弧宽面Tv	稳态
408	南钢	2016/11/25	01:52:53	外弧宽面Tv	稳态
409	南钢	2016/11/25	01:53:05	外弧宽面Tv	误报
410	南钢	2016/11/25	01:53:09	内弧宽面Tv	稳态
411	南钢	2016/11/25	01:53:16	外弧宽面Tv	稳态
412	南钢	2016/11/25	15:49:18	外弧宽面Tv	误报
413	南钢	2016/11/25	15:49:26	外弧宽面Tv	稳态
414	南钢	2016/11/26	18:54:01	内弧宽面Tv	稳态
415	南钢	2016/11/26	18:54:06	外弧宽面Tv	稳态
416	南钢	2016/11/26	18:54:10	内弧宽面Tv	误报
417	南钢	2016/11/26	21:38:05	内弧宽面Tv	稳态
418	南钢	2016/11/26	21:38:10	外弧宽面Tv	稳态
419	南钢	2016/11/26	21:38:13	内弧宽面Tv	误报
420	南钢	2016/11/26	21:38:21	内弧宽面Tv	稳态
421	南钢	2016/11/26	21:38:29	外弧宽面Tv	稳态
422	南钢	2016/11/28	02:55:59	内弧宽面Tv	误报
423	南钢	2016/11/28	02:56:05	内弧宽面Tv	稳态
424	南钢	2016/11/28	12:18:51	内弧宽面Tv	误报
425	南钢	2016/11/29	00:49:12	外弧宽面Tv	误报
426	南钢	2016/11/29	00:49:15	内弧宽面Tv	稳态
